Gid,Name,ShortName,Designation,LocalNumber,IsJourneyPatternPointGid,IsIncludedInStopAreaGid,TypeCode,ForAlightingYesNo,ForBoardingYesNo,OrientationDegrees,LengthMeters,LastModifiedUtcDateTime,ExistsFromDate,ExistsUptoDate,CoordinateSystemName,CentroidNorthingCoordinate,CentroidEastingCoordinate,lon,lat
9022302000592001,Öra macken,,A,1,9025302000059201,9021302000592000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223034,19.682636,19.682636,60.223034
9022302000388001,Sandvik,,A,1,9025302000038801,9021302000388000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.033561,20.106415,20.106415,60.033561
9022302000392001,Savoy,,A,1,9025302000039201,9021302000392000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.100591,19.938054,19.938054,60.100591
9022302000416001,Smartpark,,A,1,9025302000041601,9021302000416000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.214515,19.607586,19.607586,60.214515
9022302000416002,Smartpark,,B,2,9025302000041602,9021302000416000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.214515,19.607586,19.607586,60.214515
9022302000435001,Storby,,A,1,9025302000043501,9021302000435000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223221,19.55863,19.55863,60.223221
9022302000439001,Strandnäs,,A,1,9025302000043901,9021302000439000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.117011,19.942265,19.942265,60.117011
9022302000439002,Strandnäs,,B,2,9025302000043902,9021302000439000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.117011,19.942265,19.942265,60.117011
9022302000443001,Strandnäs skola norra,,A,1,9025302000044301,9021302000443000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.116492,19.943821,19.943821,60.116492
9022302000443002,Strandnäs skola norra,,B,2,9025302000044302,9021302000443000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.116492,19.943821,19.943821,60.116492
9022302000445002,Strandnäs skola södra,,B,2,9025302000044502,9021302000445000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.115481,19.945234,19.945234,60.115481
9022302000457001,Svartsmara,,A,1,9025302000045701,9021302000457000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.249252,19.879543,19.879543,60.249252
9022302000461001,Sviby bro,,A,1,9025302000046101,9021302000461000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.113477,19.917725,19.917725,60.113477
9022302000338001,Nääs,,A,1,9025302000033801,9021302000338000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.320626,20.010816,20.010816,60.320626
9022302000338002,Nääs,,B,2,9025302000033802,9021302000338000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.320626,20.010816,20.010816,60.320626
9022302000342001,Ollas,,A,1,9025302000034201,9021302000342000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.274807,19.944722,19.944722,60.274807
9022302000352002,Pettböle,,B,2,9025302000035202,9021302000352000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.355933,19.981826,19.981826,60.355933
9022302000358001,Posten,,A,1,9025302000035801,9021302000358000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.120942,19.916297,19.916297,60.120942
9022302000358002,Posten,,B,2,9025302000035802,9021302000358000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.120942,19.916297,19.916297,60.120942
9022302000364001,Prästö,,A,1,9025302000036401,9021302000364000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.207006,20.257977,20.257977,60.207006
9022302000368002,Pålsböle daghem,,B,2,9025302000036802,9021302000368000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.270951,19.934,19.934,60.270951
9022302000372001,Pålsbölevägen,,A,1,9025302000037201,9021302000372000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.248617,19.965393,19.965393,60.248617
9022302000378001,Rönngården,,A,1,9025302000037801,9021302000378000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.159044,19.947271,19.947271,60.159044
9022302000378002,Rönngården,,B,2,9025302000037802,9021302000378000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.159044,19.947271,19.947271,60.159044
9022302000107002,Frebbenby,,B,2,9025302000010702,9021302000107000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.218616,19.710494,19.710494,60.218616
9022302000109002,Fremmanby,,B,2,9025302000010902,9021302000109000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.269792,20.061465,20.061465,60.269792
9022302000113001,Färjsundsbron,,A,1,9025302000011301,9021302000113000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.239873,20.020252,20.020252,60.239873
9022302000113002,Färjsundsbron,,B,2,9025302000011302,9021302000113000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.239873,20.020252,20.020252,60.239873
9022302000127002,Gottby,,B,2,9025302000012702,9021302000127000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.131867,19.842726,19.842726,60.131867
9022302000137001,Granö vändplan,,A,1,9025302000013701,9021302000137000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.016962,19.976438,19.976438,60.016962
9022302000141001,Gölby,,A,1,9025302000014101,9021302000141000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.194053,19.946212,19.946212,60.194053
9022302000141002,Gölby,,B,2,9025302000014102,9021302000141000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.194053,19.946212,19.946212,60.194053
9022302000145001,Haga Kungsgård,,A,1,9025302000014501,9021302000145000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.30601,20.0031,20.0031,60.30601
9022302000147001,Haga ringväg,,A,1,9025302000014701,9021302000147000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.294666,20.013497,20.013497,60.294666
9022302000148001,Hallonstigen,,A,1,9025302000014801,9021302000148000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.016606,20.136516,20.136516,60.016606
9022302000157001,Haraldsby,,A,1,9025302000015701,9021302000157000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.246991,20.031081,20.031081,60.246991
9022302000165001,Hellestorp,,A,1,9025302000016501,9021302000165000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.05307,20.092835,20.092835,60.05307
9022302000185001,Jomala församlingshem,,A,1,9025302000018501,9021302000185000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.152001,19.948736,19.948736,60.152001
9022302000189001,Jomala skola,,A,1,9025302000018901,9021302000189000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.149905,19.95064,19.95064,60.149905
9022302000189002,Jomala skola,,B,2,9025302000018902,9021302000189000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.149905,19.95064,19.95064,60.149905
9022302000205002,Kasvik,,B,2,9025302000020502,9021302000205000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.358175,19.926113,19.926113,60.358175
9022302000209001,Kattby södra,,A,1,9025302000020901,9021302000209000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.215933,19.740455,19.740455,60.215933
9022302000266001,Labbnäs,,A,1,9025302000026601,9021302000266000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.329829,19.859448,19.859448,60.329829
9022302000283001,Lumparby,,A,1,9025302000028301,9021302000283000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.120672,20.24823,20.24823,60.120672
9022302000300001,Marby byn,,A,1,9025302000030001,9021302000300000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.204232,19.666081,19.666081,60.204232
9022302000314001,Mellanvik,,A,1,9025302000031401,9021302000314000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.065975,20.068844,20.068844,60.065975
9022302000001001,4H-gården,,A,1,9025302000000101,9021302000001000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.180685,19.98212,19.98212,60.180685
9022302000021001,Bjärström,,A,1,9025302000002101,9021302000021000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.212613,19.858683,19.858683,60.212613
9022302000033001,Björsby,,A,1,9025302000003301,9021302000033000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.18527,19.963935,19.963935,60.18527
9022302000043001,Breidablick,,A,1,9025302000004301,9021302000043000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.251592,19.910896,19.910896,60.251592
9022302000062001,Daglösa,,A,1,9025302000006201,9021302000062000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.350684,19.993679,19.993679,60.350684
9022302000062002,Daglösa,,B,2,9025302000006202,9021302000062000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.350684,19.993679,19.993679,60.350684
9022302000069001,Djäkenböle,,A,1,9025302000006901,9021302000069000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.194682,19.791311,19.791311,60.194682
9022302000076001,Eckerö golf,,A,1,9025302000007601,9021302000076000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.217335,19.602075,19.602075,60.217335
9022302000095002,Finströms kyrka,,B,2,9025302000009502,9021302000095000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.262235,19.936239,19.936239,60.262235
9022302000107001,Frebbenby,,A,1,9025302000010701,9021302000107000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.218616,19.710494,19.710494,60.218616
9022302000178002,Hummelvik,,B,2,9025302000017802,9021302000178000,PIER,1,1,,50.0,2021-09-13 13:00:40.513,2021-09-14 00:00:00.000,,WGS84,60.224336,20.413502,20.413502,60.224336
9022302000289003,Långnäs färjfäste,,C,3,9025302000028903,9021302000289000,PIER,1,1,,50.0,2021-09-13 13:00:40.513,2021-09-14 00:00:00.000,,WGS84,60.11745,20.296355,20.296355,60.11745
9022302000463003,Svinö färjfäste,,C,3,9025302000046303,9021302000463000,PIER,1,1,,50.0,2021-09-13 13:00:40.513,2021-09-14 00:00:00.000,,WGS84,60.066535,20.267584,20.267584,60.066535
9022302000308003,"Mariehamn, Bussplan",,C,3,9025302000030803,9021302000308000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.102057,19.942343,19.942343,60.102057
9022302000308004,"Mariehamn, Bussplan",,D,4,9025302000030804,9021302000308000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.102057,19.942343,19.942343,60.102057
9022302000308005,"Mariehamn, Bussplan",,E,5,9025302000030805,9021302000308000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.102057,19.942343,19.942343,60.102057
9022302000615001,Österkullagatan,,A,1,9025302000061501,9021302000615000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.109172,19.981894,19.981894,60.109172
9022302000618001,Gröna Udden,,A,1,9025302000061801,9021302000618000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.091601,19.950105,19.950105,60.091601
9022302000619001,Juseliusvägen,,A,1,9025302000061901,9021302000619000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.089311,19.953264,19.953264,60.089311
9022302000621001,Övernäsgården,,A,1,9025302000062101,9021302000621000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.087602,19.95535,19.95535,60.087602
9022302000622001,Solberget,,A,1,9025302000062201,9021302000622000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.114962,19.978357,19.978357,60.114962
9022302000623001,Lindstigen,,A,1,9025302000062301,9021302000623000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.079729,19.95741,19.95741,60.079729
9022302000624001,Stenhuggarvägen,,A,1,9025302000062401,9021302000624000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.111391,19.930606,19.930606,60.111391
9022302000625001,Musikinstitutet,,A,1,9025302000062501,9021302000625000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.111079,19.940394,19.940394,60.111079
9022302000626001,Källstigen,,A,1,9025302000062601,9021302000626000,UNKNOWN,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.081477,19.959691,19.959691,60.081477
9022302000628001,Sälgstigen,,A,1,9025302000062801,9021302000628000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.084597,19.959119,19.959119,60.084597
9022302000630001,Kalmarnäs vändplan,,A,1,9025302000063001,9021302000630000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.092878,19.985222,19.985222,60.092878
9022302000631001,Hotell & Restaurangskolan,,A,1,9025302000063101,9021302000631000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.107611,19.941576,19.941576,60.107611
9022302000633001,Bolstavägen,,A,1,9025302000063301,9021302000633000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.123838,19.944736,19.944736,60.123838
9022302000634001,Lillåkersvägen,,A,1,9025302000063401,9021302000634000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.123694,19.947856,19.947856,60.123694
9022302000638001,Uppgårdsvägen 10,,A,1,9025302000063801,9021302000638000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.119451,19.934244,19.934244,60.119451
9022302000639001,Hindersbölevägen,,A,1,9025302000063901,9021302000639000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.119573,19.952439,19.952439,60.119573
9022302000642001,Räddningsverket,,A,1,9025302000064201,9021302000642000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.106074,19.927555,19.927555,60.106074
9022302000645001,Havsörnsvägen,,A,1,9025302000064501,9021302000645000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.076724,19.952365,19.952365,60.076724
9022302000649001,Parkgatan,,A,1,9025302000064901,9021302000649000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.093126,19.947241,19.947241,60.093126
9022302000656001,Torget,,A,1,9025302000065601,9021302000656000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.097605,19.942512,19.942512,60.097605
9022302000657001,Kyrkan,,A,1,9025302000065701,9021302000657000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.097365,19.936185,19.936185,60.097365
9022302000658001,Östra Esplanadgatan,,A,1,9025302000065801,9021302000658000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.097727,19.935161,19.935161,60.097727
9022302000661001,Idrottsgården,,A,1,9025302000066101,9021302000661000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.100757,19.930118,19.930118,60.100757
9022302000663001,Yrkesgymnasiet,,A,1,9025302000066301,9021302000663000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.102134,19.928842,19.928842,60.102134
9022302000664001,Möckelö Strand,,A,1,9025302000066401,9021302000664000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.102273,19.89306,19.89306,60.102273
9022302000665001,Eckeröhallen,,A,1,9025302000066501,9021302000665000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.228806,19.548639,19.548639,60.228806
9022302000666001,Svinryggen,,A,1,9025302000066601,9021302000666000,BUSSTOP,1,1,,50.0,2022-01-11 09:36:48.717,2022-01-01 00:00:00.000,,WGS84,60.144256,19.812888,19.812888,60.144256
9022302000453002,Stålsby,,B,2,9025302000045302,9021302000453000,BUSSTOP,1,1,,50.0,2022-02-15 13:29:28.860,2022-02-16 00:00:00.000,,WGS84,60.345536,19.95828,19.95828,60.345536
9022302000518001,Ulfsby,,A,1,9025302000051801,9021302000518000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.155133,19.930821,19.930821,60.155133
9022302000522001,Utängsvägen,,A,1,9025302000052201,9021302000522000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.126981,19.887644,19.887644,60.126981
9022302000533002,Vargsunda,,B,2,9025302000053302,9021302000533000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.178605,19.856947,19.856947,60.178605
9022302000537002,Vestansunda,,B,2,9025302000053702,9021302000537000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.153674,19.843337,19.843337,60.153674
9022302000666002,Svinryggen,,B,2,9025302000066602,9021302000666000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.144256,19.812888,19.812888,60.144256
9022302000482001,Södersunda,,A,1,9025302000048201,9021302000482000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.15473,19.872447,19.872447,60.15473
9022302000483001,Södersunda skola,,A,1,9025302000048301,9021302000483000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.156352,19.877479,19.877479,60.156352
9022302000518002,Ulfsby,,B,2,9025302000051802,9021302000518000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.155133,19.930821,19.930821,60.155133
9022302000583001,Ödanböle,,A,1,9025302000058301,9021302000583000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.137343,19.840408,19.840408,60.137343
9022302000612001,Jomala Torp,,A,1,9025302000061201,9021302000612000,BUSSTOP,1,1,,50.0,2022-10-11 15:04:53.033,2022-10-12 00:00:00.000,,WGS84,60.133817,19.896319,19.896319,60.133817
9022302000667001,Jakt- och fiskemuséet vsk,,A,1,9025302000066701,9021302000667000,BUSSTOP,1,1,,,2022-12-30 10:43:40.470,2023-01-01 00:00:00.000,,WGS84,60.230609,19.545728,19.545728,60.230609
9022302000668001,Jomala skola södra,,A,1,9025302000066801,9021302000668000,BUSSTOP,1,1,270.0,50.0,2023-02-20 09:34:14.050,2023-02-21 00:00:00.000,,WGS84,60.147869,19.952267,19.952267,60.147869
9022302000669001,Buskböle,,A,1,9025302000066901,9021302000669000,BUSSTOP,1,1,135.0,50.0,2023-02-20 09:34:14.050,2023-02-21 00:00:00.000,,WGS84,60.191278,19.930917,19.930917,60.191278
9022302000670001,Österkalmare,,A,1,9025302000067001,9021302000670000,BUSSTOP,1,1,180.0,50.0,2023-02-20 09:34:14.050,2023-02-21 00:00:00.000,,WGS84,60.128361,19.988167,19.988167,60.128361
9022302000263001,Käringsund Resort & Conferans,,A,1,9025302000026301,9021302000263000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.237905,19.541838,19.541838,60.237905
9022302000671001,Dalkullavägen,,A,1,9025302000067101,9021302000671000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.129522,19.918852,19.918852,60.129522
9022302000673001,Åbrinken,,A,1,9025302000067301,9021302000673000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.119748,19.926053,19.926053,60.119748
9022302000674001,Åsvägen,,A,1,9025302000067401,9021302000674000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.115358,19.928598,19.928598,60.115358
9022302000675001,Kasbrinken,,A,1,9025302000067501,9021302000675000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.118044,19.927047,19.927047,60.118044
9022302000676001,Kasbergsvägen,,A,1,9025302000067601,9021302000676000,BUSSTOP,1,1,,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.124299,19.923523,19.923523,60.124299
9022302000677001,Norrgårdsvägen,,A,1,9025302000067701,9021302000677000,BUSSTOP,1,1,90.0,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.105353,19.899083,19.899083,60.105353
9022302000677002,Norrgårdsvägen,,B,2,9025302000067702,9021302000677000,BUSSTOP,1,1,270.0,50.0,2023-03-06 08:14:05.783,2023-03-07 00:00:00.000,,WGS84,60.105353,19.899083,19.899083,60.105353
9022302000672001,Länsmansgränd,,A,1,9025302000067201,9021302000672000,BUSSTOP,1,1,,50.0,2024-01-17 17:03:18.827,2024-01-18 00:00:00.000,,WGS84,60.121747,19.924902,19.924902,60.121747
9022302000678001,Långnäs hamn,,A,1,9025302000067801,9021302000678000,BUSSTOP,1,1,,50.0,2024-02-05 10:03:53.610,2024-02-06 00:00:00.000,,WGS84,60.116378,20.297342,20.297342,60.116378
9022302000078001,Eckerö Hotell,,A,1,9025302000007801,9021302000078000,BUSSTOP,1,1,,50.0,2024-05-07 14:14:28.130,2024-05-08 00:00:00.000,,WGS84,60.226346,19.552916,19.552916,60.226346
9022302000531001,Vargata vsk.,,A,1,9025302000053101,9021302000531000,BUSSTOP,1,1,,50.0,2024-05-07 14:14:28.130,2024-05-08 00:00:00.000,,WGS84,60.244611,20.353713,20.353713,60.244611
9022302000071001,Doppingvägen,,A,1,9025302000007101,9021302000071000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.080017,19.942229,19.942229,60.080017
9022302000071002,Doppingvägen,,B,2,9025302000007102,9021302000071000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.080017,19.942229,19.942229,60.080017
9022302000097001,Skrakvägen,,A,1,9025302000009701,9021302000097000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.077626,19.943279,19.943279,60.077626
9022302000097002,Skrakvägen,,B,2,9025302000009702,9021302000097000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.077626,19.943279,19.943279,60.077626
9022302000135001,Granö,,A,1,9025302000013501,9021302000135000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.025525,19.989926,19.989926,60.025525
9022302000193001,Järsö,,A,1,9025302000019301,9021302000193000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.020966,19.998032,19.998032,60.020966
9022302000195001,Kalmsta,,A,1,9025302000019501,9021302000195000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.116093,19.963776,19.963776,60.116093
9022302000195002,Kalmsta,,B,2,9025302000019502,9021302000195000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.116093,19.963776,19.963776,60.116093
9022302000354001,Matrosgatan,,A,1,9025302000035401,9021302000354000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.091013,19.940414,19.940414,60.091013
9022302000354002,Matrosgatan,,B,2,9025302000035402,9021302000354000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.091013,19.940414,19.940414,60.091013
9022302000406002,Mästargränd,,B,2,9025302000040602,9021302000406000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.09303,19.939914,19.939914,60.09303
9022302000421001,Solberget södra,,A,1,9025302000042101,9021302000421000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.112396,19.979463,19.979463,60.112396
9022302000421002,Solberget södra,,B,2,9025302000042102,9021302000421000,BUSSTOP,1,1,,50.0,2025-08-14 17:34:01.233,2025-08-15 00:00:00.000,,WGS84,60.112396,19.979463,19.979463,60.112396
